06.05.2012	29.8075	+0.2138
05.05.2012	29.5937	+0.1307
04.05.2012	29.4630	+0.0922
03.05.2012	29.3708	+0.0081
29.04.2012	29.3627	-0.0607
28.04.2012	29.4234	+0.1464
27.04.2012	29.2770	-0.0192
26.04.2012	29.2962	-0.1587
25.04.2012	29.4549	-0.0331
24.04.2012	29.4880	-0.0334
21.04.2012	29.5214	+0.0092
20.04.2012	29.5122	+0.0144
19.04.2012	29.4978	-0.1390
18.04.2012	29.6368	-0.1246
17.04.2012	29.7614	+0.2903
14.04.2012	29.4711	-0.0979
13.04.2012	29.5690	-0.2343
12.04.2012	29.8033	+0.1674
11.04.2012	29.6359	+0.0001
10.04.2012	29.6358	+0.1752
07.04.2012	29.4606	+0.0303
06.04.2012	29.4303	+0.0018
05.04.2012	29.4285	+0.1341
04.04.2012	29.2944	-0.0535
03.04.2012	29.3479	+0.0197
31.03.2012	29.3282	+0.0429
30.03.2012	29.2853	+0.2008
29.03.2012	29.0845	+0.1377
28.03.2012	28.9468	-0.2843
27.03.2012	29.2311	-0.1727
24.03.2012	29.4038	+0.1591
23.03.2012	29.2447	+0.0368
22.03.2012	29.2079	+0.0427
21.03.2012	29.1652	-0.0572
20.03.2012	29.2224	-0.1354
17.03.2012	29.3578	-0.2244
16.03.2012	29.5822	+0.0697
15.03.2012	29.5125	+0.0034
14.03.2012	29.5091	-0.1575
13.03.2012	29.6666	+0.1260
12.03.2012	29.5406	-0.1215
08.03.2012	29.6621	+0.2113
07.03.2012	29.4508	+0.1616
06.03.2012	29.2892	-0.0068
03.03.2012	29.2960	+0.0071
02.03.2012	29.2889	+0.2636
01.03.2012	29.0253	+0.0750
29.02.2012	28.9503	-0.1761
28.02.2012	29.1264	-0.3226
25.02.2012	29.4490	-0.3202
23.02.2012	29.7692	-0.0104
22.02.2012	29.7796	-0.0009
21.02.2012	29.7805	-0.2177
18.02.2012	29.9982	-0.2116
17.02.2012	30.2098	+0.2658
16.02.2012	29.9440	-0.1428
15.02.2012	30.0868	+0.1995
14.02.2012	29.8873	-0.0050
11.02.2012	29.8923	+0.2128
10.02.2012	29.6795	-0.0135
09.02.2012	29.6930	-0.3941
08.02.2012	30.0871	-0.1453
07.02.2012	30.2324	-0.0061
04.02.2012	30.2385	+0.0530
03.02.2012	30.1855	-0.2212
02.02.2012	30.4067	+0.0936
01.02.2012	30.3131	-0.0516
31.01.2012	30.3647	+0.0021
28.01.2012	30.3626	+0.0026
27.01.2012	30.3600	-0.3070
26.01.2012	30.6670	-0.2082
25.01.2012	30.8752	-0.4573
24.01.2012	31.3325	+0.0446
21.01.2012	31.2879	-0.1898
20.01.2012	31.4777	-0.0651
19.01.2012	31.5428	-0.0017
18.01.2012	31.5445	-0.3899
17.01.2012	31.9344	+0.3514
14.01.2012	31.5830	-0.0977
13.01.2012	31.6807	-0.0079
12.01.2012	31.6886	-0.1843
11.01.2012	31.8729	-0.3232
31.12.2011	32.1961	+0.1764
31.12.2011	32.1961	+0.1764
30.12.2011	32.0197	+0.4564
29.12.2011	31.5633	+0.4786
28.12.2011	31.0847	-0.1419
27.12.2011	31.2266	-0.0309
24.12.2011	31.2575	-0.3059
